config_name,num_layers,hidden_size,param_count,prefill_latency_mean,prefill_latency_std,prefill_latency_p50,prefill_latency_p95,prefill_latency_p99,decode_latency_mean,decode_latency_std,decode_latency_p50,decode_latency_p95,decode_latency_p99,total_time_50tok,total_time_100tok,total_time_200tok,throughput_batch1,throughput_batch8,throughput_batch16,throughput_batch32,peak_memory_gb
search-80L-3584h,80,3584,11006955008,230.65864110540133,1.3406814286303432,230.19047900743317,232.8540618502302,232.94278997404035,56.208898732671514,0.44752670825729257,56.15859548561275,56.453880947083235,59.202930200845,3014.5595161942765,5842.393124604132,11402.472723607207,17.97911102938341,142.74659509920096,276.9517057583797,0.0,22.65950870513916
search-60L-4096h,60,4096,10807119872,231.2538794009015,0.9493763279645359,231.07394299586304,232.95661675947485,233.48119616828626,43.55965126003139,1.2648668592586132,44.46910051046871,44.985552050638944,45.28268711612327,2318.0751173989847,4443.334676011,8739.243704196997,24.131548952255383,191.3357063453475,378.23126152289433,0.0,22.739023208618164
search-40L-4096h,40,4096,7294226432,155.5859304004116,0.8092725108376942,155.13978399394546,157.166763607529,157.30430952797178,28.511813436285593,0.3807027906453752,28.443076997064054,28.945496282540258,29.791389078018252,1539.511595404474,2944.4948842050508,5741.43537140335,34.60224397196197,280.62488357930096,562.6365199228065,883.7546685733303,15.653481483459473
search-20L-4096h,20,4096,3781332992,79.9215617007576,0.4355267282025546,79.79545199486893,80.748043199128,81.0172742352006,14.942649727803655,0.06863548816653754,14.934645514586009,15.06358054903103,15.13543062057579,784.3472024018411,1492.2726095945109,2945.626196800731,68.72293481108368,555.5773164770978,1105.516395263739,1735.0931067337885,8.348855018615723
search-10L-4096h,10,4096,2024886272,42.53986449621152,0.98987734560631,42.26147849112749,44.26937489624834,45.181398181885015,8.162524368730374,0.220044206210563,8.064905501669273,8.495252986904234,8.943756414519157,396.8029384035617,767.2138778027147,1521.8214000109583,135.00221306633966,1076.7296775727455,2090.9350370205734,3315.674062607394,4.695687294006348
